4000 2002 0
9.9999999600e-01 -1.1962815700e-16
9.9962750034e-01 -3.6461352914e-04
9.9924467026e-01 -7.0967086590e-04
9.9884117132e-01 -1.0156158179e-03
9.9840672483e-01 -1.2629901543e-03
9.9793768399e-01 -1.4439952438e-03
9.9744322336e-01 -1.5733736606e-03
9.9693398238e-01 -1.6684434376e-03
9.9642060030e-01 -1.7465223222e-03
9.9591136511e-01 -1.8215766795e-03
9.9540636980e-01 -1.8958920813e-03
9.9490392308e-01 -1.9692108399e-03
9.9440233363e-01 -2.0412752676e-03
9.9389994130e-01 -2.1118389225e-03
9.9339603529e-01 -2.1809980594e-03
9.9289100491e-01 -2.2492460655e-03
9.9238530100e-01 -2.3170985352e-03
9.9187937440e-01 -2.3850710629e-03
9.9137367225e-01 -2.4536746197e-03
9.9086843071e-01 -2.5231570874e-03
9.9036356541e-01 -2.5933665822e-03
9.8985896513e-01 -2.6641177525e-03
9.8935451864e-01 -2.7352252469e-03
9.8885011473e-01 -2.8065037138e-03
9.8834564757e-01 -2.8777749308e-03
9.8784108258e-01 -2.9489549350e-03
9.8733643557e-01 -3.0200264561e-03
9.8683172344e-01 -3.0909736321e-03
9.8632696307e-01 -3.1617806011e-03
9.8582217134e-01 -3.2324315011e-03
9.8531736512e-01 -3.3029105052e-03
9.8481255545e-01 -3.3732083625e-03
9.8430774073e-01 -3.4433300934e-03
9.8380291772e-01 -3.5132825892e-03
9.8329808318e-01 -3.5830727407e-03
9.8279323387e-01 -3.6527074390e-03
9.8228836655e-01 -3.7221935752e-03
9.8178347797e-01 -3.7915380403e-03
9.8127856576e-01 -3.8607484313e-03
9.8077363140e-01 -3.9298354520e-03
9.8026867744e-01 -3.9988106606e-03
9.7976370641e-01 -4.0676856155e-03
9.7925872085e-01 -4.1364718748e-03
9.7875372331e-01 -4.2051809968e-03
9.7824871631e-01 -4.2738245398e-03
9.7774370240e-01 -4.3424140621e-03
9.7723868392e-01 -4.4109604819e-03
9.7673366185e-01 -4.4794700227e-03
9.7622863653e-01 -4.5479468163e-03
9.7572360831e-01 -4.6163949854e-03
9.7521857752e-01 -4.6848186524e-03
9.7471354451e-01 -4.7532219398e-03
9.7420850963e-01 -4.8216089702e-03
9.7370347322e-01 -4.8899838660e-03
9.7319843563e-01 -4.9583507498e-03
9.7269339718e-01 -5.0267134924e-03
9.7218835783e-01 -5.0950723424e-03
9.7168331730e-01 -5.1634248299e-03
9.7117827530e-01 -5.2317684190e-03
9.7067323153e-01 -5.3001005738e-03
9.7016818569e-01 -5.3684187586e-03
9.6966313749e-01 -5.4367204374e-03
9.6915808664e-01 -5.5050030744e-03
9.6865303285e-01 -5.5732641338e-03
9.6814797581e-01 -5.6415010797e-03
9.6764291523e-01 -5.7097113800e-03
9.6713785084e-01 -5.7778928143e-03
9.6663278241e-01 -5.8460437045e-03
9.6612770972e-01 -5.9141624267e-03
9.6562263254e-01 -5.9822473571e-03
9.6511755063e-01 -6.0502968716e-03
9.6461246379e-01 -6.1183093466e-03
9.6410737177e-01 -6.1862831580e-03
9.6360227435e-01 -6.2542166820e-03
9.6309717131e-01 -6.3221082948e-03
9.6259206242e-01 -6.3899563723e-03
9.6208694745e-01 -6.4577592909e-03
9.6158182619e-01 -6.5255155443e-03
9.6107669859e-01 -6.5932246609e-03
9.6057156466e-01 -6.6608867047e-03
9.6006642441e-01 -6.7285017445e-03
9.5956127786e-01 -6.7960698490e-03
9.5905612503e-01 -6.8635910870e-03
9.5855096593e-01 -6.9310655272e-03
9.5804580058e-01 -6.9984932383e-03
9.5754062900e-01 -7.0658742891e-03
9.5703545121e-01 -7.1332087484e-03
9.5653026721e-01 -7.2004966847e-03
9.5602507704e-01 -7.2677381670e-03
9.5551988069e-01 -7.3349332638e-03
9.5501467820e-01 -7.4020820881e-03
9.5450946962e-01 -7.4691849999e-03
9.5400425500e-01 -7.5362424461e-03
9.5349903442e-01 -7.6032548736e-03
9.5299380793e-01 -7.6702227290e-03
9.5248857560e-01 -7.7371464594e-03
9.5198333749e-01 -7.8040265115e-03
9.5147809366e-01 -7.8708633321e-03
9.5097284417e-01 -7.9376573682e-03
9.5046758908e-01 -8.0044090665e-03
9.4996232846e-01 -8.0711188739e-03
9.4945706238e-01 -8.1377872372e-03
9.4895179088e-01 -8.2044146033e-03
9.4844651404e-01 -8.2710014189e-03
9.4794123192e-01 -8.3375481220e-03
9.4743594455e-01 -8.4040550253e-03
9.4693065198e-01 -8.4705223504e-03
9.4642535423e-01 -8.5369503170e-03
9.4592005134e-01 -8.6033391446e-03
9.4541474333e-01 -8.6696890528e-03
9.4490943024e-01 -8.7360002610e-03
9.4440411211e-01 -8.8022729889e-03
9.4389878895e-01 -8.8685074561e-03
9.4339346081e-01 -8.9347038821e-03
9.4288812772e-01 -9.0008624864e-03
9.4238278970e-01 -9.0669834887e-03
9.4187744679e-01 -9.1330671084e-03
9.4137209902e-01 -9.1991135652e-03
9.4086674643e-01 -9.2651230787e-03
9.4036138904e-01 -9.3310958683e-03
9.3985602688e-01 -9.3970321231e-03
9.3935065995e-01 -9.4629318470e-03
9.3884528826e-01 -9.5287949743e-03
9.3833991179e-01 -9.5946214396e-03
9.3783453054e-01 -9.6604111769e-03
9.3732914450e-01 -9.7261641208e-03
9.3682375367e-01 -9.7918802054e-03
9.3631835803e-01 -9.8575593651e-03
9.3581295759e-01 -9.9232015342e-03
9.3530755234e-01 -9.9888066470e-03
9.3480214227e-01 -1.0054374638e-02
9.3429672738e-01 -1.0119905441e-02
9.3379130766e-01 -1.0185398991e-02
9.3328588311e-01 -1.0250855222e-02
9.3278045371e-01 -1.0316274068e-02
9.3227501947e-01 -1.0381655464e-02
9.3176958038e-01 -1.0446999344e-02
9.3126413642e-01 -1.0512305643e-02
9.3075868761e-01 -1.0577574315e-02
9.3025323393e-01 -1.0642805330e-02
9.2974777539e-01 -1.0707998660e-02
9.2924231199e-01 -1.0773154275e-02
9.2873684372e-01 -1.0838272147e-02
9.2823137059e-01 -1.0903352247e-02
9.2772589259e-01 -1.0968394546e-02
9.2722040973e-01 -1.1033399015e-02
9.2671492199e-01 -1.1098365625e-02
9.2620942939e-01 -1.1163294347e-02
9.2570393192e-01 -1.1228185153e-02
9.2519842958e-01 -1.1293038012e-02
9.2469292237e-01 -1.1357852898e-02
9.2418741029e-01 -1.1422629780e-02
9.2368189333e-01 -1.1487368629e-02
9.2317637150e-01 -1.1552069418e-02
9.2267084480e-01 -1.1616732116e-02
9.2216531322e-01 -1.1681356695e-02
9.2165977677e-01 -1.1745943129e-02
9.2115423545e-01 -1.1810491424e-02
9.2064868926e-01 -1.1875001619e-02
9.2014313822e-01 -1.1939473752e-02
9.1963758233e-01 -1.2003907861e-02
9.1913202160e-01 -1.2068303983e-02
9.1862645603e-01 -1.2132662158e-02
9.1812088565e-01 -1.2196982423e-02
9.1761531044e-01 -1.2261264816e-02
9.1710973042e-01 -1.2325509376e-02
9.1660414561e-01 -1.2389716140e-02
9.1609855599e-01 -1.2453885147e-02
9.1559296160e-01 -1.2518016435e-02
9.1508736242e-01 -1.2582110042e-02
9.1458175847e-01 -1.2646166007e-02
9.1407614976e-01 -1.2710184366e-02
9.1357053630e-01 -1.2774165160e-02
9.1306491808e-01 -1.2838108425e-02
9.1255929513e-01 -1.2902014199e-02
9.1205366744e-01 -1.2965882522e-02
9.1154803503e-01 -1.3029713431e-02
9.1104239791e-01 -1.3093506964e-02
9.1053675607e-01 -1.3157263166e-02
9.1003110954e-01 -1.3220982082e-02
9.0952545831e-01 -1.3284663755e-02
9.0901980240e-01 -1.3348308230e-02
9.0851414181e-01 -1.3411915553e-02
9.0800847656e-01 -1.3475485769e-02
9.0750280665e-01 -1.3539018921e-02
9.0699713209e-01 -1.3602515055e-02
9.0649145288e-01 -1.3665974216e-02
9.0598576905e-01 -1.3729396448e-02
9.0548008059e-01 -1.3792781796e-02
9.0497438751e-01 -1.3856130305e-02
9.0446868982e-01 -1.3919442020e-02
9.0396298754e-01 -1.3982716985e-02
9.0345728066e-01 -1.4045955246e-02
9.0295156920e-01 -1.4109156846e-02
9.0244585316e-01 -1.4172321831e-02
9.0194013256e-01 -1.4235450246e-02
9.0143440739e-01 -1.4298542135e-02
9.0092867768e-01 -1.4361597544e-02
9.0042294343e-01 -1.4424616516e-02
8.9991720464e-01 -1.4487599096e-02
8.9941146133e-01 -1.4550545319e-02
8.9890571349e-01 -1.4613455204e-02
8.9839996114e-01 -1.4676328774e-02
8.9789420428e-01 -1.4739166049e-02
8.9738844291e-01 -1.4801967049e-02
8.9688267704e-01 -1.4864731796e-02
8.9637690668e-01 -1.4927460311e-02
8.9587113183e-01 -1.4990152614e-02
8.9536535249e-01 -1.5052808726e-02
8.9485956867e-01 -1.5115428668e-02
8.9435378037e-01 -1.5178012461e-02
8.9384798761e-01 -1.5240560126e-02
8.9334219039e-01 -1.5303071683e-02
8.9283638870e-01 -1.5365547153e-02
8.9233058256e-01 -1.5427986558e-02
8.9182477197e-01 -1.5490389917e-02
8.9131895694e-01 -1.5552757253e-02
8.9081313747e-01 -1.5615088585e-02
8.9030731357e-01 -1.5677383934e-02
8.8980148523e-01 -1.5739643322e-02
8.8929565248e-01 -1.5801866769e-02
8.8878981531e-01 -1.5864054296e-02
8.8828397372e-01 -1.5926205924e-02
8.8777812773e-01 -1.5988321674e-02
8.8727227734e-01 -1.6050401565e-02
8.8676642255e-01 -1.6112445616e-02
8.8626056337e-01 -1.6174453845e-02
8.8575469980e-01 -1.6236426268e-02
8.8524883184e-01 -1.6298362905e-02
8.8474295951e-01 -1.6360263773e-02
8.8423708280e-01 -1.6422128889e-02
8.8373120173e-01 -1.6483958272e-02
8.8322531629e-01 -1.6545751938e-02
8.8271942649e-01 -1.6607509907e-02
8.8221353233e-01 -1.6669232196e-02
8.8170763383e-01 -1.6730918822e-02
8.8120173098e-01 -1.6792569804e-02
8.8069582379e-01 -1.6854185159e-02
8.8018991226e-01 -1.6915764905e-02
8.7968399640e-01 -1.6977309060e-02
8.7917807621e-01 -1.7038817641e-02
8.7867215171e-01 -1.7100290667e-02
8.7816622288e-01 -1.7161728154e-02
8.7766028975e-01 -1.7223130122e-02
8.7715435230e-01 -1.7284496588e-02
8.7664841056e-01 -1.7345827569e-02
8.7614246451e-01 -1.7407123083e-02
8.7563651417e-01 -1.7468383149e-02
8.7513055954e-01 -1.7529607783e-02
8.7462460063e-01 -1.7590797004e-02
8.7411863744e-01 -1.7651950830e-02
8.7361266997e-01 -1.7713069278e-02
8.7310669824e-01 -1.7774152367e-02
8.7260072223e-01 -1.7835200114e-02
8.7209474197e-01 -1.7896212538e-02
8.7158875745e-01 -1.7957189655e-02
8.7108276868e-01 -1.8018131485e-02
8.7057677566e-01 -1.8079038046e-02
8.7007077840e-01 -1.8139909354e-02
8.6956477690e-01 -1.8200745429e-02
8.6905877117e-01 -1.8261546288e-02
8.6855276121e-01 -1.8322311948e-02
8.6804674703e-01 -1.8383042429e-02
8.6754072862e-01 -1.8443737748e-02
8.6703470601e-01 -1.8504397923e-02
8.6652867918e-01 -1.8565022972e-02
8.6602264814e-01 -1.8625612912e-02
8.6551661291e-01 -1.8686167762e-02
8.6501057348e-01 -1.8746687541e-02
8.6450452986e-01 -1.8807172264e-02
8.6399848205e-01 -1.8867621952e-02
8.6349243006e-01 -1.8928036621e-02
8.6298637389e-01 -1.8988416290e-02
8.6248031355e-01 -1.9048760976e-02
8.6197424904e-01 -1.9109070698e-02
8.6146818037e-01 -1.9169345473e-02
8.6096210754e-01 -1.9229585320e-02
8.6045603055e-01 -1.9289790256e-02
8.5994994941e-01 -1.9349960299e-02
8.5944386413e-01 -1.9410095465e-02
8.5893777471e-01 -1.9470195768e-02
8.5843168115e-01 -1.9530261225e-02
8.5792558346e-01 -1.9590291851e-02
8.5741948163e-01 -1.9650287661e-02
8.5691337569e-01 -1.9710248671e-02
8.5640726562e-01 -1.9770174897e-02
8.5590115144e-01 -1.9830066353e-02
8.5539503314e-01 -1.9889923056e-02
8.5488891074e-01 -1.9949745021e-02
8.5438278424e-01 -2.0009532263e-02
8.5387665363e-01 -2.0069284798e-02
8.5337051893e-01 -2.0129002641e-02
8.5286438014e-01 -2.0188685808e-02
8.5235823727e-01 -2.0248334314e-02
8.5185209031e-01 -2.0307948175e-02
8.5134593927e-01 -2.0367527406e-02
8.5083978416e-01 -2.0427072023e-02
8.5033362498e-01 -2.0486582041e-02
8.4982746174e-01 -2.0546057475e-02
8.4932129443e-01 -2.0605498342e-02
8.4881512307e-01 -2.0664904656e-02
8.4830894766e-01 -2.0724276434e-02
8.4780276819e-01 -2.0783613690e-02
8.4729658469e-01 -2.0842916441e-02
8.4679039714e-01 -2.0902184700e-02
8.4628420556e-01 -2.0961418485e-02
8.4577800994e-01 -2.1020617811e-02
8.4527181030e-01 -2.1079782692e-02
8.4476560664e-01 -2.1138913144e-02
8.4425939895e-01 -2.1198009177e-02
8.4375318725e-01 -2.1257070804e-02
8.4324697154e-01 -2.1316098037e-02
8.4274075182e-01 -2.1375090885e-02
8.4223452810e-01 -2.1434049362e-02
8.4172830037e-01 -2.1492973478e-02
8.4122206865e-01 -2.1551863245e-02
8.4071583294e-01 -2.1610718674e-02
8.4020959323e-01 -2.1669539778e-02
8.3970334954e-01 -2.1728326566e-02
8.3919710186e-01 -2.1787079052e-02
8.3869085021e-01 -2.1845797247e-02
8.3818459458e-01 -2.1904481161e-02
8.3767833498e-01 -2.1963130807e-02
8.3717207141e-01 -2.2021746195e-02
8.3666580388e-01 -2.2080327338e-02
8.3615953239e-01 -2.2138874247e-02
8.3565325694e-01 -2.2197386934e-02
8.3514697753e-01 -2.2255865409e-02
8.3464069418e-01 -2.2314309685e-02
8.3413440688e-01 -2.2372719773e-02
8.3362811564e-01 -2.2431095684e-02
8.3312182046e-01 -2.2489437430e-02
8.3261552135e-01 -2.2547745022e-02
8.3210921830e-01 -2.2606018473e-02
8.3160291133e-01 -2.2664257792e-02
8.3109660044e-01 -2.2722462993e-02
8.3059028562e-01 -2.2780634086e-02
8.3008396689e-01 -2.2838771083e-02
8.2957764424e-01 -2.2896873995e-02
8.2907131769e-01 -2.2954942834e-02
8.2856498723e-01 -2.3012977610e-02
8.2805865286e-01 -2.3070978329e-02
8.2755231460e-01 -2.3128944999e-02
8.2704597244e-01 -2.3186877626e-02
8.2653962639e-01 -2.3244776219e-02
8.2603327645e-01 -2.3302640785e-02
8.2552692262e-01 -2.3360471330e-02
8.2502056491e-01 -2.3418267862e-02
8.2451420332e-01 -2.3476030388e-02
8.2400783785e-01 -2.3533758915e-02
8.2350146850e-01 -2.3591453450e-02
8.2299509529e-01 -2.3649114001e-02
8.2248871820e-01 -2.3706740575e-02
8.2198233726e-01 -2.3764333179e-02
8.2147595244e-01 -2.3821891820e-02
8.2096956377e-01 -2.3879416506e-02
8.2046317125e-01 -2.3936907243e-02
8.1995677487e-01 -2.3994364039e-02
8.1945037464e-01 -2.4051786901e-02
8.1894397057e-01 -2.4109175836e-02
8.1843756265e-01 -2.4166530852e-02
8.1793115089e-01 -2.4223851955e-02
8.1742473530e-01 -2.4281139153e-02
8.1691831587e-01 -2.4338392453e-02
8.1641189261e-01 -2.4395611862e-02
8.1590546553e-01 -2.4452797388e-02
8.1539903462e-01 -2.4509949037e-02
8.1489259988e-01 -2.4567066817e-02
8.1438616133e-01 -2.4624150735e-02
8.1387971897e-01 -2.4681200799e-02
8.1337327279e-01 -2.4738217014e-02
8.1286682280e-01 -2.4795199390e-02
8.1236036901e-01 -2.4852147932e-02
8.1185391141e-01 -2.4909062648e-02
8.1134745002e-01 -2.4965943542e-02
8.1084098483e-01 -2.5022790618e-02
8.1033451584e-01 -2.5079603879e-02
8.0982804306e-01 -2.5136383329e-02
8.0932156649e-01 -2.5193128971e-02
8.0881508614e-01 -2.5249840808e-02
8.0830860200e-01 -2.5306518844e-02
8.0780211408e-01 -2.5363163082e-02
8.0729562238e-01 -2.5419773527e-02
8.0678912691e-01 -2.5476350180e-02
8.0628262766e-01 -2.5532893046e-02
8.0577612464e-01 -2.5589402127e-02
8.0526961785e-01 -2.5645877429e-02
8.0476310730e-01 -2.5702318953e-02
8.0425659299e-01 -2.5758726703e-02
8.0375007491e-01 -2.5815100683e-02
8.0324355308e-01 -2.5871440896e-02
8.0273702749e-01 -2.5927747345e-02
8.0223049816e-01 -2.5984020035e-02
8.0172396507e-01 -2.6040258968e-02
8.0121742823e-01 -2.6096464147e-02
8.0071088765e-01 -2.6152635577e-02
8.0020434333e-01 -2.6208773260e-02
7.9969779527e-01 -2.6264877201e-02
7.9919124348e-01 -2.6320947401e-02
7.9868468795e-01 -2.6376983866e-02
7.9817812869e-01 -2.6432986598e-02
7.9767156570e-01 -2.6488955601e-02
7.9716499899e-01 -2.6544890878e-02
7.9665842855e-01 -2.6600792432e-02
7.9615185439e-01 -2.6656660268e-02
7.9564527652e-01 -2.6712494387e-02
7.9513869493e-01 -2.6768294795e-02
7.9463210963e-01 -2.6824061494e-02
7.9412552062e-01 -2.6879794487e-02
7.9361892790e-01 -2.6935493778e-02
7.9311233148e-01 -2.6991159365e-02
7.9260573135e-01 -2.7046791248e-02
7.9209912753e-01 -2.7102389427e-02
7.9159252000e-01 -2.7157953900e-02
7.9108590878e-01 -2.7213484668e-02
7.9057929387e-01 -2.7268981729e-02
7.9007267526e-01 -2.7324445082e-02
7.8956605297e-01 -2.7379874727e-02
7.8905942699e-01 -2.7435270664e-02
7.8855279732e-01 -2.7490632891e-02
7.8804616397e-01 -2.7545961408e-02
7.8753952694e-01 -2.7601256215e-02
7.8703288623e-01 -2.7656517310e-02
7.8652624184e-01 -2.7711744692e-02
7.8601959378e-01 -2.7766938363e-02
7.8551294205e-01 -2.7822098319e-02
7.8500628665e-01 -2.7877224562e-02
7.8449962758e-01 -2.7932317089e-02
7.8399296485e-01 -2.7987375901e-02
7.8348629845e-01 -2.8042400997e-02
7.8297962839e-01 -2.8097392376e-02
7.8247295467e-01 -2.8152350038e-02
7.8196627730e-01 -2.8207273981e-02
7.8145959627e-01 -2.8262164205e-02
7.8095291159e-01 -2.8317020710e-02
7.8044622326e-01 -2.8371843495e-02
7.7993953128e-01 -2.8426632558e-02
7.7943283566e-01 -2.8481387900e-02
7.7892613639e-01 -2.8536109520e-02
7.7841943348e-01 -2.8590797417e-02
7.7791272694e-01 -2.8645451590e-02
7.7740601675e-01 -2.8700072038e-02
7.7689930293e-01 -2.8754658762e-02
7.7639258548e-01 -2.8809211760e-02
7.7588586440e-01 -2.8863731031e-02
7.7537913969e-01 -2.8918216576e-02
7.7487241136e-01 -2.8972668392e-02
7.7436567940e-01 -2.9027086477e-02
7.7385894382e-01 -2.9081470824e-02
7.7335220461e-01 -2.9135821430e-02
7.7284546179e-01 -2.9190138288e-02
7.7233871535e-01 -2.9244421393e-02
7.7183196530e-01 -2.9298670740e-02
7.7132521163e-01 -2.9352886323e-02
7.7081845435e-01 -2.9407068138e-02
7.7031169346e-01 -2.9461216178e-02
7.6980492896e-01 -2.9515330440e-02
7.6929816086e-01 -2.9569410916e-02
7.6879138915e-01 -2.9623457603e-02
7.6828461384e-01 -2.9677470494e-02
7.6777783492e-01 -2.9731449585e-02
7.6727105241e-01 -2.9785394870e-02
7.6676426629e-01 -2.9839306344e-02
7.6625747658e-01 -2.9893184002e-02
7.6575068328e-01 -2.9947027837e-02
7.6524388638e-01 -3.0000837846e-02
7.6473708589e-01 -3.0054614022e-02
7.6423028181e-01 -3.0108356361e-02
7.6372347414e-01 -3.0162064857e-02
7.6321666289e-01 -3.0215739505e-02
7.6270984805e-01 -3.0269380299e-02
7.6220302963e-01 -3.0322987234e-02
7.6169620763e-01 -3.0376560305e-02
7.6118938205e-01 -3.0430099507e-02
7.6068255289e-01 -3.0483604834e-02
7.6017572015e-01 -3.0537076281e-02
7.5966888385e-01 -3.0590513843e-02
7.5916204396e-01 -3.0643917514e-02
7.5865520051e-01 -3.0697287289e-02
7.5814835349e-01 -3.0750623163e-02
7.5764150290e-01 -3.0803925131e-02
7.5713464875e-01 -3.0857193186e-02
7.5662779103e-01 -3.0910427325e-02
7.5612092975e-01 -3.0963627541e-02
7.5561406491e-01 -3.1016793830e-02
7.5510719651e-01 -3.1069926185e-02
7.5460032455e-01 -3.1123024600e-02
7.5409344904e-01 -3.1176089064e-02
7.5358656997e-01 -3.1229119566e-02
7.5307968735e-01 -3.1282116096e-02
7.5257280118e-01 -3.1335078644e-02
7.5206591145e-01 -3.1388007197e-02
7.5155901818e-01 -3.1440901747e-02
7.5105212135e-01 -3.1493762283e-02
7.5054522098e-01 -3.1546588793e-02
7.5003831707e-01 -3.1599381267e-02
7.4953140960e-01 -3.1652139695e-02
7.4902449860e-01 -3.1704864066e-02
7.4851758405e-01 -3.1757554370e-02
7.4801066596e-01 -3.1810210596e-02
7.4750374433e-01 -3.1862832733e-02
7.4699681916e-01 -3.1915420770e-02
7.4648989045e-01 -3.1967974698e-02
7.4598295821e-01 -3.2020494506e-02
7.4547602243e-01 -3.2072980182e-02
7.4496908312e-01 -3.2125431717e-02
7.4446214028e-01 -3.2177849099e-02
7.4395519390e-01 -3.2230232319e-02
7.4344824399e-01 -3.2282581366e-02
7.4294129056e-01 -3.2334896228e-02
7.4243433359e-01 -3.2387176896e-02
7.4192737310e-01 -3.2439423359e-02
7.4142040909e-01 -3.2491635606e-02
7.4091344155e-01 -3.2543813627e-02
7.4040647049e-01 -3.2595957411e-02
7.3989949590e-01 -3.2648066947e-02
7.3939251780e-01 -3.2700142226e-02
7.3888553617e-01 -3.2752183236e-02
7.3837855103e-01 -3.2804189966e-02
7.3787156237e-01 -3.2856162407e-02
7.3736457020e-01 -3.2908100547e-02
7.3685757451e-01 -3.2960004377e-02
7.3635057531e-01 -3.3011873884e-02
7.3584357259e-01 -3.3063709060e-02
7.3533656637e-01 -3.3115509893e-02
7.3482955663e-01 -3.3167276372e-02
7.3432254339e-01 -3.3219008488e-02
7.3381552664e-01 -3.3270706227e-02
7.3330850638e-01 -3.3322369574e-02
7.3280148262e-01 -3.3373998512e-02
7.3229445535e-01 -3.3425593027e-02
7.3178742458e-01 -3.3477153101e-02
7.3128039031e-01 -3.3528678720e-02
7.3077335253e-01 -3.3580169866e-02
7.3026631126e-01 -3.3631626525e-02
7.2975926648e-01 -3.3683048680e-02
7.2925221820e-01 -3.3734436315e-02
7.2874516642e-01 -3.3785789415e-02
7.2823811114e-01 -3.3837107964e-02
7.2773105237e-01 -3.3888391945e-02
7.2722399010e-01 -3.3939641343e-02
7.2671692433e-01 -3.3990856141e-02
7.2620985507e-01 -3.4042036324e-02
7.2570278231e-01 -3.4093181876e-02
7.2519570606e-01 -3.4144292782e-02
7.2468862632e-01 -3.4195369024e-02
7.2418154308e-01 -3.4246410587e-02
7.2367445635e-01 -3.4297417456e-02
7.2316736614e-01 -3.4348389614e-02
7.2266027243e-01 -3.4399327045e-02
7.2215317523e-01 -3.4450229734e-02
7.2164607455e-01 -3.4501097664e-02
7.2113897038e-01 -3.4551930820e-02
7.2063186272e-01 -3.4602729185e-02
7.2012475157e-01 -3.4653492745e-02
7.1961763694e-01 -3.4704221482e-02
