129
3.3161482400e-01 5.9410875500e-02 1.3678312865e+00
3.5482435400e-01 5.8966998100e-02 1.3910450606e+00
3.7845794500e-01 5.8314702900e-02 1.4146876517e+00
4.0245484800e-01 5.7463241300e-02 1.4386996558e+00
4.2675241600e-01 5.6423178000e-02 1.4630194737e+00
4.5128628400e-01 5.5206237900e-02 1.4875835047e+00
4.7599054600e-01 5.3825019200e-02 1.5123263487e+00
5.0079794000e-01 5.2292873000e-02 1.5371810116e+00
5.2564004900e-01 5.0623667900e-02 1.5620791365e+00
5.5044751500e-01 4.8831693500e-02 1.5869512402e+00
5.7515027700e-01 4.6931422100e-02 1.6117269840e+00
5.9967783800e-01 4.4937431500e-02 1.6363354632e+00
6.2395957000e-01 4.2864277700e-02 1.6607055366e+00
6.4792504600e-01 4.0726441000e-02 1.6847661763e+00
6.7150442000e-01 3.8538182400e-02 1.7084468721e+00
6.9462884700e-01 3.6313561000e-02 1.7316780595e+00
7.1723094500e-01 3.4066362700e-02 1.7543915958e+00
7.3924530500e-01 3.1810081500e-02 1.7765212784e+00
7.6060903600e-01 2.9557865200e-02 1.7980033984e+00
7.8126236200e-01 2.7322511100e-02 1.8187773408e+00
8.0114925000e-01 2.5116413800e-02 1.8387862183e+00
8.2021806800e-01 2.2951487900e-02 1.8579775373e+00
8.3842228600e-01 2.0839139000e-02 1.8763039000e+00
8.5572118500e-01 1.8790135700e-02 1.8937237256e+00
8.7208058600e-01 1.6814471600e-02 1.9102019915e+00
8.8747359200e-01 1.4921275200e-02 1.9257109833e+00
9.0188132600e-01 1.3118611400e-02 1.9402310521e+00
9.1529365800e-01 1.1413336100e-02 1.9537513558e+00
9.2770991700e-01 9.8109121600e-03 1.9662705910e+00
9.3913956500e-01 8.3151760100e-03 1.9777976930e+00
9.4960285000e-01 6.9282034600e-03 1.9883525036e+00
9.5913140000e-01 5.6501488800e-03 1.9979663835e+00
9.6776876400e-01 4.4790643200e-03 2.0066827759e+00
9.7557088500e-01 3.4107797100e-03 2.0145576933e+00
9.8260650900e-01 2.4388163600e-03 2.0216601378e+00
9.8895750200e-01 1.5542985000e-03 2.0280724294e+00
9.9471908800e-01 7.4592914200e-04 2.0338904475e+00
1.0000000000e+00 0.0000000000e+00 2.0392237806e+00
1.0000000000e+00 -9.9014505986e-01 0.0000000000e+00 -9.1355396138e-01 0.0000000000e+00 -1.4004603130e-01 0.0000000000e+00 6.4796759651e+00
9.9471908800e-01 -9.9022301645e-01 -1.4616862712e-02 2.2430335227e-01 -7.4592914200e-04 -1.3949309900e-01 1.0367481069e-01 -1.5503042458e+00
9.8895750200e-01 -9.9037032124e-01 -1.0701859842e-02 -3.6586541528e-02 -1.5542985000e-03 -1.3844416546e-01 7.6615716343e-02 2.8923048528e-01
9.8260650900e-01 -9.9051208117e-01 -1.1405670564e-02 2.3543772694e-02 -2.4388163600e-03 -1.3742592354e-01 8.2179607002e-02 -1.3643713395e-01
9.7557088500e-01 -9.9067053448e-01 -1.0904015548e-02 7.8588458791e-03 -3.4107797100e-03 -1.3627921894e-01 7.9272495488e-02 -2.6716691841e-02
9.6776876400e-01 -9.9084080884e-01 -1.0718352261e-02 1.1470801758e-02 -4.4790643200e-03 -1.3503566068e-01 7.8641320264e-02 -5.3713916480e-02
9.5913140000e-01 -9.9102504507e-01 -1.0418400235e-02 9.8993213774e-03 -5.6501488800e-03 -1.3367696630e-01 7.7236745549e-02 -4.3894951428e-02
9.4960285000e-01 -9.9122262268e-01 -1.0132887571e-02 9.2226405619e-03 -6.9282034600e-03 -1.3220404789e-01 7.5970743162e-02 -4.0240379388e-02
9.3913956500e-01 -9.9143344178e-01 -9.8408578995e-03 9.1298505184e-03 -8.3151760100e-03 -1.3061378311e-01 7.4696554419e-02 -4.1124328148e-02
9.2770991700e-01 -9.9165667557e-01 -9.5251357456e-03 8.6880512755e-03 -9.8109121600e-03 -1.2890810658e-01 7.3274421446e-02 -3.9459659939e-02
9.1529365800e-01 -9.9189108533e-01 -9.1988324735e-03 7.4026740168e-03 -1.1413336100e-02 -1.2709198083e-01 7.1792407154e-02 -3.1020641205e-02
9.0188132600e-01 -9.9213576775e-01 -8.8985732697e-03 7.0689574914e-03 -1.3118611400e-02 -1.2516768212e-01 7.0534181679e-02 -2.9838276474e-02
8.8747359200e-01 -9.9238971245e-01 -8.5906480239e-03 6.4875100443e-03 -1.4921275200e-02 -1.2313823241e-01 6.9234420204e-02 -2.6656507714e-02
8.7208058600e-01 -9.9265149573e-01 -8.2888038039e-03 5.6003234974e-03 -1.6814471600e-02 -1.2100995528e-01 6.7994173526e-02 -2.0684246669e-02
8.5572118500e-01 -9.9292010393e-01 -8.0119529434e-03 5.1447000441e-03 -1.8790135700e-02 -1.1878595251e-01 6.6971651972e-02 -1.8029031600e-02
8.3842228600e-01 -9.9319455409e-01 -7.7430936120e-03 4.2598940468e-03 -2.0839139000e-02 -1.1646909627e-01 6.6029464217e-02 -1.1431081070e-02
8.2021806800e-01 -9.9347406745e-01 -7.5088885215e-03 3.5790490649e-03 -2.2951487900e-02 -1.1406045402e-01 6.5400993803e-02 -6.0792561162e-03
8.0114925000e-01 -9.9375832384e-01 -7.3028285048e-03 3.0349097812e-03 -2.5116413800e-02 -1.1155690845e-01 6.5050986973e-02 -1.5331891438e-03
7.8126236200e-01 -9.9404692151e-01 -7.1206530905e-03 2.2816469161e-03 -2.7322511100e-02 -1.0895555545e-01 6.4958954792e-02 5.4502193697e-03
7.6060903600e-01 -9.9433981561e-01 -6.9784566857e-03 1.6832312228e-03 -2.9557865200e-02 -1.0624959204e-01 6.5298622422e-02 1.1709495733e-02
7.3924530500e-01 -9.9463730936e-01 -6.8699785603e-03 1.1370900534e-03 -3.1810081500e-02 -1.0342787521e-01 6.6053256800e-02 1.8183215465e-02
7.1723094500e-01 -9.9493969967e-01 -6.7944882344e-03 5.4258141771e-04 -3.4066362700e-02 -1.0047768579e-01 6.7260423159e-02 2.6053825357e-02
6.9462884700e-01 -9.9524751362e-01 -6.7575164061e-03 1.0950290313e-04 -3.6313561000e-02 -9.7381917777e-02 6.9035746689e-02 3.3372054300e-02
6.7150442000e-01 -9.9556130659e-01 -6.7498847588e-03 -3.2922164398e-04 -3.8538182400e-02 -9.4120321553e-02 7.1361564023e-02 4.2041910736e-02
6.4792504600e-01 -9.9588154438e-01 -6.7732733516e-03 -5.5794505555e-04 -4.0726441000e-02 -9.0669810371e-02 7.4348309121e-02 4.9941576271e-02
6.2395957000e-01 -9.9620845197e-01 -6.8135468965e-03 -8.5497842071e-04 -4.2864277700e-02 -8.7005338915e-02 7.7953187948e-02 6.0542569397e-02
5.9967783800e-01 -9.9654206856e-01 -6.8760545570e-03 -8.2406071460e-04 -4.4937431500e-02 -8.3098020314e-02 8.2379468521e-02 6.9664942290e-02
5.7515027700e-01 -9.9688198415e-01 -6.9368911998e-03 -7.3765338093e-04 -4.6931422100e-02 -7.8916990932e-02 8.7522513365e-02 8.0952687321e-02
5.5044751500e-01 -9.9722707582e-01 -6.9917189334e-03 -3.6052798909e-04 -4.8831693500e-02 -7.4431044812e-02 9.3539502493e-02 9.2075518468e-02
5.2564004900e-01 -9.9757554243e-01 -7.0186202020e-03 1.5847149648e-04 -5.0623667900e-02 -6.9607116705e-02 1.0040983802e-01 1.0598544703e-01
5.0079794000e-01 -9.9792474868e-01 -7.0067832726e-03 1.1542124005e-03 -5.2292873000e-02 -6.4409976900e-02 1.0832635472e-01 1.1873048680e-01
4.7599054600e-01 -9.9827091209e-01 -6.9207205922e-03 2.3968486836e-03 -5.3825019200e-02 -5.8805108040e-02 1.1717937341e-01 1.3524909441e-01
4.5128628400e-01 -9.9860898660e-01 -6.7428060334e-03 4.2318287033e-03 -5.5206237900e-02 -5.2758004278e-02 1.2721871511e-01 1.5156456894e-01
4.2675241600e-01 -9.9893258724e-01 -6.4309537182e-03 6.5503269023e-03 -5.6423178000e-02 -4.6233636964e-02 1.3838782545e-01 1.7243844636e-01
4.0245484800e-01 -9.9923376385e-01 -5.9530454460e-03 9.7228264973e-03 -5.7463241300e-02 -3.9196535546e-02 1.5096884029e-01 1.9362644694e-01
3.7845794500e-01 -9.9950283510e-01 -5.2526517971e-03 1.3763410246e-02 -5.8314702900e-02 -3.1611485440e-02 1.6491691740e-01 2.1930724924e-01
3.5482435400e-01 -9.9972812760e-01 -4.2764437565e-03 1.8981354522e-02 -5.8966998100e-02 -2.3445599053e-02 1.8047189224e-01 2.5028112144e-01
3.3161482400e-01 -9.9989598643e-01 -2.9545571261e-03 2.5760283736e-02 -5.9410875500e-02 -1.4662117608e-02 1.9790180052e-01 2.8540423351e-01
3.0888802100e-01 -9.9999036829e-01 -1.1981223259e-03 3.4492993597e-02 -5.9638536500e-02 -5.2240311053e-03 2.1736175418e-01 3.2742585564e-01
2.8670034000e-01 -9.9999259340e-01 1.0978363562e-03 4.5859744456e-02 -5.9643863500e-02 4.9050442823e-03 2.3915621612e-01 3.8020366368e-01
2.6510569500e-01 -9.9988101226e-01 4.0689670540e-03 6.0701973409e-02 -5.9422568800e-02 1.5766529278e-02 2.6378859883e-01 4.4281757387e-01
2.4415530000e-01 -9.9963051326e-01 7.8850391818e-03 8.0426337228e-02 -5.8972267400e-02 2.7405385362e-02 2.9162663615e-01 5.2450036674e-01
2.2389742800e-01 -9.9921173741e-01 1.2775588734e-02 1.0665064990e-01 -5.8292599600e-02 3.9873966130e-02 3.2352035557e-01 6.2333997380e-01
2.0437715000e-01 -9.9859025443e-01 1.9027883721e-02 1.4240860878e-01 -5.7385215800e-02 5.3232113489e-02 3.6006308079e-01 7.5513041104e-01
1.8563605800e-01 -9.9772514865e-01 2.7049138448e-02 1.9179099906e-01 -5.6253848600e-02 6.7551203315e-02 4.0259627756e-01 9.2637052660e-01
1.6771197500e-01 -9.9656684173e-01 3.7391368142e-02 2.6058121383e-01 -5.4904170900e-02 8.2922314985e-02 4.5255032553e-01 1.1483712943e+00
1.5063864200e-01 -9.9505494852e-01 5.0793969278e-02 3.5915023492e-01 -5.3343702700e-02 9.9452445222e-02 5.1161506849e-01 1.4515305218e+00
1.3444540500e-01 -9.9311432622e-01 6.8344364646e-02 5.0289097413e-01 -5.1581722400e-02 1.1727503596e-01 5.8254620557e-01 1.8654448709e+00
1.1915689700e-01 -9.9064919450e-01 9.1597105092e-02 7.1589171008e-01 -4.9628981300e-02 1.3656168778e-01 6.6880089621e-01 2.4348646325e+00
1.0479273000e-01 -9.8753606037e-01 1.2278448767e-01 1.0424282343e+00 -4.7497418000e-02 1.5752596183e-01 7.7487427819e-01 3.2517921885e+00
9.1367227400e-02 -9.8361105978e-01 1.6538024279e-01 1.5464820754e+00 -4.5199832600e-02 1.8044444331e-01 9.0774917471e-01 4.3975672897e+00
7.8889214600e-02 -9.7865477254e-01 2.2437703277e-01 2.3510625996e+00 -4.2749408500e-02 2.0566427410e-01 1.0755120980e+00 6.0751755619e+00
6.7361805100e-02 -9.7236828383e-01 3.0770901563e-01 3.6749341834e+00 -4.0159377400e-02 2.3362227947e-01 1.2908429981e+00 8.5823829292e+00
5.6782338600e-02 -9.6433086830e-01 4.2813053794e-01 5.8923890591e+00 -3.7442380900e-02 2.6489329429e-01 1.5720735089e+00 1.2316079722e+01
4.7142511500e-02 -9.5394314928e-01 6.0574021110e-01 9.7416018628e+00 -3.4609697000e-02 3.0021375369e-01 1.9433074638e+00 1.8048275292e+01
3.8428742500e-02 -9.4033073578e-01 8.7449490647e-01 1.6648157457e+01 -3.1670517700e-02 3.4053446365e-01 2.4412295505e+00 2.6974544790e+01
3.0623013700e-02 -9.2217539045e-01 1.2928652228e+00 2.9416250968e+01 -2.8630805000e-02 3.8711175441e-01 3.1191032952e+00 4.0863194701e+01
2.3704497200e-02 -8.9743721325e-01 1.9633170329e+00 5.3562524209e+01 -2.5491852800e-02 4.4158098512e-01 4.0504525308e+00 6.1930365018e+01
1.7652375600e-02 -8.6290033007e-01 3.0666368705e+00 1.0055887264e+02 -2.2248843400e-02 5.0596293788e-01 5.3261392406e+00 9.2774093324e+01
1.2450552400e-02 -8.1335418824e-01 4.9346908915e+00 1.9211399083e+02 -1.8889547100e-02 5.8259634672e-01 7.0495775959e+00 1.3010813723e+02
8.0960197000e-03 -7.4027080906e-01 8.1530480867e+00 3.5581968518e+02 -1.5393787700e-02 6.7349879422e-01 9.2291921977e+00 1.4433687723e+02
4.6110051500e-03 -6.3068517316e-01 1.3544385276e+01 5.8888709189e+02 -1.1738175100e-02 7.7777079752e-01 1.1416167248e+01 4.4966799457e+01
2.0532411700e-03 -4.6864514066e-01 2.1673029854e+01 6.5310157905e+02 -7.9134824400e-03 8.8568131874e-01 1.2036862006e+01 -3.1747833149e+02
