 iter iteTime iteTimeAvg
         1721   2.3320793999999978E-002   2.3470042468673565E-002
         1731   2.3379055999996012E-002   2.3469381153094104E-002
         1741   2.3335836999997639E-002   2.3468796583607038E-002
         1751   2.3389954000002433E-002   2.3468823407233205E-002
         1761   2.3347942999997429E-002   2.3468215145567281E-002
         1771   2.3362962000000209E-002   2.3467745631513489E-002
         1781   2.3368487999995580E-002   2.3467167331834959E-002
         1791   2.3563637999998832E-002   2.3467300998426994E-002
         1801   2.3501946999999745E-002   2.3468299663569718E-002
         1811   2.3441093999998941E-002   2.3467848467744905E-002
         1821   2.3352672000001462E-002   2.3467313027725024E-002
         1831   2.3423501000003455E-002   2.3466877098322490E-002
         1841   2.3421671999997784E-002   2.3465761273488935E-002
         1851   2.3586629000000414E-002   2.3461494856162678E-002
         1861   2.3528781000003107E-002   2.3462076867215773E-002
         1871   2.3564370999999085E-002   2.3462012875802359E-002
         1881   2.3560156999998583E-002   2.3462722383920744E-002
         1891   2.3448580000000163E-002   2.3462753633734901E-002
         1901   2.3377938000002985E-002   2.3453356531411163E-002
         1911   2.3390900999999076E-002   2.3449558801301573E-002
         1921   2.3364223999998046E-002   2.3449556187900844E-002
         1931   2.3385410000003048E-002   2.3449110693289150E-002
         1941   2.3427669000000151E-002   2.3448767537291366E-002
         1951   2.1161650000003362E-002   2.3438381169843137E-002
         1961   2.1210631999998952E-002   2.3427902624016259E-002
         1971   2.3335065999994242E-002   2.3428181341761629E-002
         1981   2.3367782999997644E-002   2.3427816787848235E-002
         1991   2.3399001999997893E-002   2.3427467216353519E-002
         2001   2.3343410999999037E-002   2.3427065111472689E-002
         2011   2.3356868000000475E-002   2.3426047692318111E-002
         2021   2.3484492999997997E-002   2.3425790288478812E-002
         2031   2.3455511999998180E-002   2.3426070506644737E-002
         2041   2.3568523000001562E-002   2.3426321260678690E-002
         2051   2.3479268000002662E-002   2.3427717163518436E-002
         2061   2.1251843000001713E-002   2.3425790870604774E-002
         2071   2.3331420000005210E-002   2.3426227336461353E-002
         2081   2.3324803000001282E-002   2.3425748631447162E-002
         2091   2.3369749000003992E-002   2.3426033544456597E-002
         2101   2.3361153999999829E-002   2.3425915869639078E-002
         2111   2.3355012000003228E-002   2.3425527575489127E-002
         2121   2.3368122999997354E-002   2.3425148424029669E-002
         2131   2.3340152999999475E-002   2.3425536529923095E-002
         2141   2.3345392000003073E-002   2.3425197348700213E-002
         2151   2.3390982999998755E-002   2.3424868477510824E-002
         2161   2.3308659000001342E-002   2.3424582389481322E-002
         2171   2.3365667000000201E-002   2.3424773386559392E-002
         2181   2.3335025999998038E-002   2.3424283690070893E-002
         2191   2.3286663000000374E-002   2.3422880373387946E-002
         2201   2.3345550999998466E-002   2.3420503908737657E-002
