   ITER        TIME        AREA        FPRE_X        FPRE_Y        FPRE_Z        FTAU_X        FTAU_Y        FTAU_Z
       0 ,  0.00000E+00 ,  8.00771E+00 ,  0.00000E+00 ,  0.00000E+00 ,  0.00000E+00 , -8.35173E-11 ,  2.72420E-12 ,  7.60176E-11 ,  4.68711E-11 ,  6.81364E-10 , -6.37738E-11 
       1 ,  1.80761E-04 ,  8.00771E+00 , -1.97315E-04 ,  1.05629E-02 , -1.20850E-07 ,  1.11681E-09 , -9.41794E-10 ,  7.60857E-11 , -1.05485E-03 , -1.95880E-05 ,  1.08286E-02 
      11 ,  1.54948E-03 ,  8.00771E+00 ,  2.93887E-03 ,  5.85484E-02 ,  1.34251E-07 ,  1.49905E-08 , -1.81740E-09 ,  7.61102E-11 , -5.85700E-03 ,  2.93530E-04 ,  5.32825E-02 
      21 ,  2.58585E-03 ,  8.00771E+00 ,  1.57108E-02 ,  1.09200E-01 ,  1.06859E-07 ,  2.55298E-08 , -2.26736E-09 ,  7.60652E-11 , -1.09216E-02 ,  1.57082E-03 ,  1.07662E-01 
      31 ,  3.47134E-03 ,  8.00771E+00 ,  3.51161E-02 ,  1.57287E-01 , -2.00124E-08 ,  3.38498E-08 , -3.63051E-09 ,  7.61160E-11 , -1.57291E-02 ,  3.51054E-03 ,  1.66662E-01 
      41 ,  4.26509E-03 ,  8.00771E+00 ,  6.25741E-02 ,  1.94078E-01 , -1.01064E-07 ,  4.06500E-08 , -5.28909E-09 ,  7.61806E-11 , -1.94074E-02 ,  6.25602E-03 ,  2.24093E-01 
      51 ,  4.95561E-03 ,  8.00771E+00 ,  9.85018E-02 ,  2.23954E-01 , -8.96887E-08 ,  4.57472E-08 , -6.95315E-09 ,  7.61561E-11 , -2.23944E-02 ,  9.84825E-03 ,  2.83514E-01 
      61 ,  5.62516E-03 ,  8.00771E+00 ,  1.38138E-01 ,  2.52541E-01 , -1.99786E-08 ,  4.98533E-08 , -8.76409E-09 ,  7.62843E-11 , -2.52551E-02 ,  1.38136E-02 ,  3.44691E-01 
      71 ,  6.30918E-03 ,  8.00771E+00 , -3.43837E+00 ,  1.30528E-01 , -5.40092E-08 , -1.08830E-08 , -1.35187E-08 ,  7.59576E-11 , -1.30548E-02 , -3.43836E-01 ,  2.61792E-01 
      81 ,  7.05178E-03 ,  8.00771E+00 , -2.52732E+01 , -2.11856E+00 ,  3.21828E-06 ,  3.10281E-08 , -3.29783E-08 ,  7.04884E-11 ,  2.11801E-01 , -2.52730E+00 , -2.87001E+00 
