   ITER        TIME        AREA        FPRE_X        FPRE_Y        FPRE_Z        FTAU_X        FTAU_Y        FTAU_Z
       0 ,  0.00000E+00 ,  4.07845E-01 ,  0.00000E+00 ,  0.00000E+00 ,  0.00000E+00 ,  1.66820E-10 , -1.88133E-10 , -1.16531E-14 ,  1.87992E-11 ,  1.64607E-11 , -9.29192E-11 
       1 ,  1.81485E-04 ,  4.07845E-01 ,  5.00366E-01 ,  1.42486E+00 , -2.74525E-09 ,  4.66473E-02 ,  1.65894E-03 , -1.98200E-10 , -1.42652E-01 ,  5.47014E-02 ,  7.18176E-01 
      11 ,  1.72985E-03 ,  4.07845E-01 ,  7.49023E-01 ,  3.04093E+00 , -7.43636E-09 ,  3.05960E-02 ,  3.30049E-04 , -4.61760E-09 , -3.04125E-01 ,  7.79618E-02 ,  1.52056E+00 
      21 ,  3.02095E-03 ,  4.07845E-01 ,  8.13098E-01 ,  4.41135E+00 , -8.48147E-09 ,  2.42164E-02 ,  4.12008E-04 , -1.16583E-08 , -4.41177E-01 ,  8.37314E-02 ,  2.16868E+00 
      31 ,  4.12781E-03 ,  4.07845E-01 ,  5.67803E-01 ,  4.83074E+00 ,  2.71941E-09 ,  2.09150E-02 ,  5.91353E-04 , -1.92671E-08 , -4.83133E-01 ,  5.88717E-02 ,  2.36512E+00 
      41 ,  5.11715E-03 ,  4.07845E-01 ,  1.57746E-01 ,  4.04096E+00 ,  9.61081E-09 ,  1.85818E-02 ,  5.77508E-04 , -1.79639E-08 , -4.04155E-01 ,  1.76327E-02 ,  2.02530E+00 
      51 ,  6.01861E-03 ,  4.07845E-01 , -2.69830E-01 ,  2.21585E+00 ,  8.38256E-09 ,  1.66271E-02 ,  5.84453E-04 , -1.21453E-08 , -2.21644E-01 , -2.53203E-02 ,  1.15609E+00 
      61 ,  6.87802E-03 ,  4.07845E-01 , -4.63935E-01 ,  9.90606E-02 ,  1.68016E-09 ,  1.48338E-02 ,  4.95690E-04 ,  1.42539E-09 , -9.95580E-03 , -4.49101E-02 ,  8.24120E-02 
      71 ,  7.74938E-03 ,  4.07845E-01 , -3.78300E-01 , -1.83119E+00 , -7.81235E-09 ,  1.30321E-02 ,  3.69289E-04 ,  4.64169E-09 ,  1.83082E-01 , -3.65268E-02 , -9.27162E-01 
      81 ,  8.65879E-03 ,  4.07845E-01 , -1.09531E-01 , -3.26025E+00 , -1.24256E-08 ,  1.15250E-02 ,  2.79369E-04 ,  3.95926E-09 ,  3.25997E-01 , -9.80061E-03 , -1.68496E+00 
      91 ,  9.63269E-03 ,  4.07845E-01 ,  1.11184E-01 , -3.48707E+00 , -1.00248E-08 ,  1.05355E-02 ,  1.19313E-04 , -2.60856E-10 ,  3.48695E-01 ,  1.21720E-02 , -1.80742E+00 
     101 ,  1.06287E-02 ,  4.07845E-01 ,  1.95746E-01 , -2.73176E+00 , -2.60715E-09 ,  1.01852E-02 , -9.19809E-05 , -1.61169E-09 ,  2.73185E-01 ,  2.05931E-02 , -1.40002E+00 
     111 ,  1.16552E-02 ,  4.07845E-01 ,  1.48545E-01 , -1.46375E+00 ,  5.61769E-09 ,  1.03332E-02 , -4.59923E-05 , -1.13678E-09 ,  1.46379E-01 ,  1.58878E-02 , -7.20748E-01 
     121 ,  1.27731E-02 ,  4.07845E-01 ,  6.78399E-02 , -8.90489E-02 ,  7.33101E-09 ,  1.04246E-02 ,  2.29990E-05 , -1.99194E-09 ,  8.90253E-03 ,  7.82645E-03 , -1.60547E-03 
     131 ,  1.38904E-02 ,  4.07845E-01 ,  4.59372E-02 ,  1.18077E+00 ,  3.95846E-09 ,  1.01321E-02 ,  3.65477E-05 , -2.15963E-09 , -1.18081E-01 ,  5.60693E-03 ,  6.34741E-01 
     141 ,  1.50204E-02 ,  4.07845E-01 ,  7.22101E-02 ,  2.20816E+00 , -7.69068E-11 ,  9.65704E-03 ,  1.42185E-04 , -2.18327E-09 , -2.20830E-01 ,  8.18675E-03 ,  1.12117E+00 
     151 ,  1.61439E-02 ,  4.07845E-01 ,  6.85938E-02 ,  2.63808E+00 , -3.83584E-09 ,  9.23745E-03 ,  2.31362E-04 , -2.69786E-09 , -2.63831E-01 ,  7.78319E-03 ,  1.28985E+00 
     161 ,  1.72599E-02 ,  4.07845E-01 ,  2.58385E-02 ,  2.43405E+00 , -4.41378E-09 ,  8.79961E-03 ,  3.55793E-04 , -2.80205E-09 , -2.43440E-01 ,  3.46384E-03 ,  1.16189E+00 
     171 ,  1.83722E-02 ,  4.07845E-01 , -2.02340E-02 ,  1.64452E+00 , -2.27195E-09 ,  8.36241E-03 ,  3.81788E-04 , -1.87333E-09 , -1.64490E-01 , -1.18711E-03 ,  7.76248E-01 
     181 ,  1.94596E-02 ,  4.07845E-01 , -5.44767E-02 ,  5.77962E-01 ,  6.72997E-10 ,  8.00842E-03 ,  3.87171E-04 , -5.61815E-10 , -5.78350E-02 , -4.64681E-03 ,  2.74891E-01 
     191 ,  2.05472E-02 ,  4.07845E-01 , -6.51395E-02 , -5.48543E-01 ,  2.19705E-09 ,  7.70837E-03 ,  3.23511E-04 ,  3.38759E-10 ,  5.48218E-02 , -5.74309E-03 , -2.53214E-01 
     201 ,  2.16685E-02 ,  4.07845E-01 , -3.62324E-02 , -1.42066E+00 ,  1.78933E-09 ,  7.46055E-03 ,  2.07239E-04 ,  9.24285E-10 ,  1.42045E-01 , -2.87713E-03 , -6.80491E-01 
     211 ,  2.28757E-02 ,  4.07845E-01 ,  3.80607E-02 , -1.79545E+00 ,  5.32202E-10 ,  7.29848E-03 ,  9.75981E-05 ,  5.12785E-10 ,  1.79535E-01 ,  4.53596E-03 , -8.92188E-01 
     221 ,  2.40988E-02 ,  4.07845E-01 ,  1.04924E-01 , -1.69255E+00 , -1.55181E-10 ,  7.24155E-03 ,  3.12149E-05 , -2.93295E-10 ,  1.69252E-01 ,  1.12166E-02 , -8.77094E-01 
     231 ,  2.53541E-02 ,  4.07845E-01 ,  9.22901E-02 , -1.23759E+00 ,  1.08105E-09 ,  7.18419E-03 ,  2.47251E-05 , -1.59201E-09 ,  1.23757E-01 ,  9.94748E-03 , -6.65840E-01 
     241 ,  2.66124E-02 ,  4.07845E-01 ,  2.09508E-02 , -4.31682E-01 ,  3.06871E-09 ,  7.02265E-03 ,  2.89396E-05 , -2.16024E-09 ,  4.31652E-02 ,  2.79739E-03 , -2.45606E-01 
     251 ,  2.79305E-02 ,  4.07845E-01 , -2.99272E-02 ,  4.23857E-01 ,  3.10129E-09 ,  6.79838E-03 ,  5.69107E-05 , -1.48305E-09 , -4.23916E-02 , -2.31287E-03 ,  2.17967E-01 
     261 ,  2.92418E-02 ,  4.07845E-01 , -4.92449E-02 ,  1.19495E+00 ,  1.28324E-09 ,  6.56220E-03 ,  1.21765E-04 , -1.82476E-10 , -1.19507E-01 , -4.26826E-03 ,  6.32543E-01 
     271 ,  3.05488E-02 ,  4.07845E-01 , -4.49196E-02 ,  1.61871E+00 , -1.44827E-09 ,  6.30454E-03 ,  1.86548E-04 ,  1.16385E-09 , -1.61890E-01 , -3.86151E-03 ,  8.43732E-01 
     281 ,  3.17862E-02 ,  4.07845E-01 , -1.50426E-02 ,  1.54956E+00 , -3.06102E-09 ,  6.06403E-03 ,  2.50380E-04 ,  1.33580E-09 , -1.54981E-01 , -8.97826E-04 ,  7.81621E-01 
     291 ,  3.30211E-02 ,  4.07845E-01 ,  2.67432E-02 ,  9.91935E-01 , -3.65231E-09 ,  5.89156E-03 ,  2.66460E-04 ,  1.93510E-10 , -9.92202E-02 ,  3.26350E-03 ,  4.70972E-01 
     301 ,  3.43012E-02 ,  4.07845E-01 ,  5.02110E-02 ,  1.46484E-01 , -2.84865E-09 ,  5.81380E-03 ,  2.40098E-04 , -6.31112E-10 , -1.46724E-02 ,  5.60250E-03 ,  2.86316E-02 
     311 ,  3.56228E-02 ,  4.07845E-01 ,  4.87915E-02 , -6.53752E-01 , -1.46488E-09 ,  5.81757E-03 ,  2.16363E-04 , -1.03114E-09 ,  6.53538E-02 ,  5.46092E-03 , -3.72481E-01 
     321 ,  3.69515E-02 ,  4.07845E-01 ,  3.43313E-02 , -1.13521E+00 , -2.95710E-10 ,  5.85125E-03 ,  1.53470E-04 , -7.53222E-10 ,  1.13506E-01 ,  4.01825E-03 , -5.93654E-01 
     331 ,  3.82653E-02 ,  4.07845E-01 ,  2.48901E-02 , -1.10644E+00 ,  3.99277E-10 ,  5.84836E-03 ,  1.09948E-04 , -4.82260E-10 ,  1.10633E-01 ,  3.07384E-03 , -5.45405E-01 
     341 ,  3.95664E-02 ,  4.07845E-01 ,  2.86872E-02 , -5.03788E-01 ,  2.67065E-10 ,  5.78314E-03 ,  8.80087E-05 , -4.60036E-10 ,  5.03697E-02 ,  3.44708E-03 , -2.13423E-01 
     351 ,  4.08534E-02 ,  4.07845E-01 ,  3.25204E-02 ,  2.56260E-01 ,  9.01137E-11 ,  5.68813E-03 ,  8.63353E-05 , -5.83231E-10 , -2.56347E-02 ,  3.82086E-03 ,  1.62917E-01 
     361 ,  4.21301E-02 ,  4.07845E-01 ,  2.25489E-02 ,  8.89513E-01 , -9.67653E-11 ,  5.58499E-03 ,  1.28341E-04 , -9.56338E-10 , -8.89642E-02 ,  2.81338E-03 ,  4.39977E-01 
     371 ,  4.34180E-02 ,  4.07845E-01 ,  3.40796E-03 ,  1.09317E+00 , -2.40141E-10 ,  5.46418E-03 ,  1.82439E-04 , -9.12417E-10 , -1.09336E-01 ,  8.87251E-04 ,  5.01791E-01 
     381 ,  4.47168E-02 ,  4.07845E-01 , -9.58211E-03 ,  8.54582E-01 , -5.90577E-10 ,  5.32598E-03 ,  2.31757E-04 , -4.18646E-10 , -8.54815E-02 , -4.25598E-04 ,  3.79092E-01 
     391 ,  4.60449E-02 ,  4.07845E-01 , -1.07224E-02 ,  3.06741E-01 , -9.91174E-10 ,  5.18245E-03 ,  2.34700E-04 ,  1.72421E-10 , -3.06977E-02 , -5.53982E-04 ,  1.35331E-01 
     401 ,  4.73655E-02 ,  4.07845E-01 , -9.40058E-03 , -3.94924E-01 , -1.04986E-09 ,  5.05875E-03 ,  1.98621E-04 ,  3.70657E-10 ,  3.94725E-02 , -4.34166E-04 , -1.78469E-01 
     411 ,  4.87039E-02 ,  4.07845E-01 , -5.38637E-03 , -8.92722E-01 , -1.05632E-09 ,  4.94390E-03 ,  1.19252E-04 ,  3.80281E-10 ,  8.92603E-02 , -4.42552E-05 , -4.13503E-01 
     421 ,  5.00427E-02 ,  4.07845E-01 ,  4.99680E-03 , -1.03105E+00 , -9.38329E-10 ,  4.86396E-03 ,  6.24865E-05 ,  3.76228E-10 ,  1.03098E-01 ,  9.86095E-04 , -4.98679E-01 
     431 ,  5.13805E-02 ,  4.07845E-01 ,  1.73272E-02 , -7.83357E-01 , -4.86008E-10 ,  4.83698E-03 ,  3.77953E-05 ,  3.34791E-10 ,  7.83320E-02 ,  2.21643E-03 , -4.08789E-01 
     441 ,  5.27114E-02 ,  4.07845E-01 ,  2.53119E-02 , -2.65945E-01 , -6.37621E-11 ,  4.83393E-03 ,  4.54089E-05 ,  1.36125E-10 ,  2.65899E-02 ,  3.01462E-03 , -1.77508E-01 
     451 ,  5.40377E-02 ,  4.07845E-01 ,  3.04301E-02 ,  3.80553E-01 ,  2.30627E-10 ,  4.84189E-03 ,  9.76435E-05 , -2.96716E-10 , -3.80652E-02 ,  3.52721E-03 ,  1.44321E-01 
