   ITER        TIME        AREA        FPRE_X        FPRE_Y        FPRE_Z        FTAU_X        FTAU_Y        FTAU_Z
       0 ,  0.00000E+00 ,  9.26954E+00 ,  0.00000E+00 ,  0.00000E+00 ,  0.00000E+00 , -2.93617E-11 , -9.00874E-13 , -5.84376E-11 ,  5.66202E-11 ,  9.20577E-10 ,  3.86243E-10 
       1 ,  1.81485E-04 ,  9.26954E+00 ,  9.91987E-03 , -1.01617E-01 ,  4.43698E-07 ,  6.61130E-10 , -2.54892E-09 , -5.15795E-11 ,  1.01692E-02 ,  9.90619E-04 , -4.85451E-01 
      11 ,  1.72985E-03 ,  9.26954E+00 ,  9.60382E-03 , -9.83957E-02 ,  4.20965E-07 , -1.26806E-09 , -9.60262E-11 , -1.16268E-10 ,  9.84672E-03 ,  9.59080E-04 , -4.70165E-01 
      21 ,  3.02095E-03 ,  9.26954E+00 ,  9.40236E-03 , -9.63445E-02 ,  4.09076E-07 , -2.25863E-09 ,  1.77397E-09 , -1.40543E-10 ,  9.64139E-03 ,  9.38970E-04 , -4.60253E-01 
      31 ,  4.12781E-03 ,  9.26954E+00 ,  9.23545E-03 , -9.46414E-02 ,  4.01343E-07 , -2.55308E-09 ,  2.47343E-09 , -1.30947E-10 ,  9.47093E-03 ,  9.22302E-04 , -4.51939E-01 
      41 ,  5.11715E-03 ,  9.26954E+00 ,  9.08958E-03 , -9.31516E-02 ,  3.95955E-07 , -2.45559E-09 ,  2.92734E-09 , -1.06548E-10 ,  9.32191E-03 ,  9.07737E-04 , -4.44624E-01 
      51 ,  6.01861E-03 ,  9.26954E+00 ,  8.94897E-03 , -9.17163E-02 ,  3.90301E-07 , -2.10740E-09 ,  3.20683E-09 , -1.19659E-10 ,  9.17824E-03 ,  8.93690E-04 , -4.37619E-01 
      61 ,  6.87802E-03 ,  9.26954E+00 ,  8.81222E-03 , -9.03186E-02 ,  3.84942E-07 , -1.47713E-09 ,  3.35112E-09 , -1.07005E-10 ,  9.03836E-03 ,  8.80030E-04 , -4.30804E-01 
      71 ,  7.74938E-03 ,  9.26954E+00 ,  8.67377E-03 , -8.89083E-02 ,  3.79866E-07 , -7.52020E-10 ,  3.47289E-09 , -9.40303E-11 ,  8.89725E-03 ,  8.66202E-04 , -4.23935E-01 
      81 ,  8.65879E-03 ,  9.26954E+00 ,  8.52861E-03 , -8.74283E-02 ,  3.74838E-07 , -1.87160E-11 ,  3.61432E-09 , -1.67890E-10 ,  8.74919E-03 ,  8.51707E-04 , -4.16718E-01 
