   ITER        TIME        AREA        FPRE_X        FPRE_Y        FPRE_Z        FTAU_X        FTAU_Y        FTAU_Z
       0 ,  0.00000E+00 ,  4.07996E-01 ,  0.00000E+00 ,  0.00000E+00 ,  0.00000E+00 ,  1.66682E-10 , -1.87672E-10 , -9.31050E-15 ,  1.87526E-11 ,  1.64539E-11 , -9.39529E-11 
       1 ,  1.80761E-04 ,  4.07996E-01 ,  4.84596E-01 ,  1.40557E+00 ,  8.87553E-09 ,  4.66885E-02 ,  1.43050E-03 ,  1.04711E-10 , -1.40700E-01 ,  5.31285E-02 ,  7.09138E-01 
      11 ,  1.54948E-03 ,  4.07996E-01 ,  8.13761E-01 ,  3.29127E+00 ,  1.87210E-08 ,  3.18950E-02 ,  3.34585E-04 , -2.70288E-10 , -3.29160E-01 ,  8.45654E-02 ,  1.63907E+00 
      21 ,  2.58585E-03 ,  4.07996E-01 ,  9.63422E-01 ,  5.26421E+00 ,  2.61573E-08 ,  2.60082E-02 ,  4.67403E-04 ,  1.57898E-09 , -5.26468E-01 ,  9.89429E-02 ,  2.60066E+00 
      31 ,  3.47134E-03 ,  4.07996E-01 ,  7.50588E-01 ,  6.13414E+00 ,  2.43233E-08 ,  2.29103E-02 ,  5.10092E-04 ,  5.19474E-09 , -6.13464E-01 ,  7.73499E-02 ,  3.06013E+00 
      41 ,  4.26509E-03 ,  4.07996E-01 ,  3.18342E-01 ,  5.72655E+00 ,  1.38735E-08 ,  2.07172E-02 ,  5.92849E-04 ,  6.06070E-09 , -5.72714E-01 ,  3.39059E-02 ,  2.88423E+00 
      51 ,  4.95561E-03 ,  4.07996E-01 , -2.38237E-01 ,  3.51978E+00 ,  1.95463E-09 ,  1.87041E-02 ,  6.46860E-04 ,  8.49062E-09 , -3.52043E-01 , -2.19534E-02 ,  1.76610E+00 
      61 ,  5.62516E-03 ,  4.07996E-01 , -6.10905E-01 ,  3.63158E-01 , -4.69299E-09 ,  1.65635E-02 ,  5.41794E-04 ,  3.33182E-09 , -3.63699E-02 , -5.94341E-02 ,  1.68771E-01 
      71 ,  6.30918E-03 ,  4.07996E-01 , -6.54835E-01 , -2.61190E+00 , -9.83521E-09 ,  1.44169E-02 ,  4.53330E-04 , -1.62553E-10 ,  2.61144E-01 , -6.40419E-02 , -1.34586E+00 
      81 ,  7.05178E-03 ,  4.07996E-01 , -4.68116E-01 , -4.57767E+00 , -1.19911E-08 ,  1.24235E-02 ,  2.56637E-04 , -2.66627E-09 ,  4.57742E-01 , -4.55690E-02 , -2.34056E+00 
